Economic region code,Economic region name,Census division code,Census division name,Census subdivision code,Census subdivision name,Total Population,Total Private Dwellings,Population density (people/square km),Land area (square km),Total - Age groups,0-14 Years,15-64 Years,15-19 Years,20-24 Years,>=65,Average Age of Population,Median Age of Population,Total households by #/room,1 or fewer per room,>1 per room,Total households by housing suitability,Suitable housing,Unsuitable housing,Total owned and rented households >0 income,<30 percent of income spent on shelter,>=30 percent of income spent on shelter,30 - <100 percent of income spent on shelter,Total commuting duration,Commute <15 min,Commute 15-29 min,Commute 30-44 min,Commute 45-59 min,Commute >=60 min
3580, Stratford-Bruce Peninsula,3541,"Bruce, County (CTY)",3541056,"Chief's Point No. 28, Indian reserve (IRI)",15.0,93.0,2.6,5.76,,,,,,,,,,,,,,,,,,,,,,,,
3580, Stratford-Bruce Peninsula,3541,"Bruce, County (CTY)",3541057,"Saugeen 29, Indian reserve (IRI)",784.0,1389.0,18.9,41.42,785.0,140.0,510.0,50.0,60.0,135.0,40.9,43.2,315.0,310.0,0.0,315.0,280.0,40.0,0.0,0.0,0.0,0.0,225.0,135.0,40.0,25.0,10.0,10.0
3580, Stratford-Bruce Peninsula,3541,"Bruce, County (CTY)",3541060,"Neyaashiinigmiing 27, Indian reserve (IRI)",580.0,296.0,9.1,63.76,580.0,95.0,365.0,30.0,30.0,125.0,43.1,44.0,245.0,240.0,10.0,245.0,220.0,25.0,0.0,0.0,0.0,0.0,155.0,85.0,20.0,10.0,10.0,25.0
3580, Stratford-Bruce Peninsula,3541,"Bruce, County (CTY)",3541069,"Northern Bruce Peninsula, Municipality (MU)",4404.0,5101.0,5.7,775.7,4405.0,360.0,2240.0,125.0,125.0,1810.0,55.4,61.6,2205.0,2195.0,10.0,2205.0,2170.0,35.0,2155.0,1815.0,345.0,325.0,1140.0,550.0,250.0,210.0,65.0,60.0
3580, Stratford-Bruce Peninsula,3542,"Grey, County (CTY)",3542004,"West Grey, Municipality (MU)",13131.0,5808.0,15.0,875.21,13130.0,2070.0,7735.0,675.0,590.0,3330.0,45.5,49.6,5285.0,5245.0,40.0,5285.0,5125.0,155.0,4880.0,4190.0,685.0,600.0,4885.0,1470.0,1590.0,720.0,410.0,695.0
3580, Stratford-Bruce Peninsula,3542,"Grey, County (CTY)",3542005,"Southgate, Township (TP)",8716.0,3257.0,13.6,643.08,8715.0,1995.0,5425.0,530.0,540.0,1300.0,37.6,36.0,3015.0,2970.0,50.0,3015.0,2880.0,135.0,2710.0,2130.0,580.0,500.0,3015.0,765.0,810.0,565.0,245.0,625.0
3580, Stratford-Bruce Peninsula,3542,"Grey, County (CTY)",3542015,"Grey Highlands, Municipality (MU)",10424.0,5337.0,11.9,879.03,10425.0,1830.0,6135.0,535.0,495.0,2460.0,44.0,46.8,4090.0,4075.0,20.0,4090.0,3995.0,95.0,3705.0,3010.0,695.0,610.0,3440.0,875.0,915.0,840.0,285.0,530.0
3580, Stratford-Bruce Peninsula,3542,"Grey, County (CTY)",3542029,"Hanover, Town (T)",7967.0,3788.0,814.6,9.78,7965.0,1155.0,4430.0,425.0,365.0,2380.0,46.9,49.2,3445.0,3435.0,10.0,3445.0,3340.0,100.0,3440.0,2750.0,695.0,660.0,2900.0,1645.0,540.0,245.0,290.0,175.0
3580, Stratford-Bruce Peninsula,3542,"Grey, County (CTY)",3542037,"Chatsworth, Township (TP)",7080.0,3094.0,11.9,594.44,7080.0,1260.0,4265.0,390.0,345.0,1555.0,43.3,46.0,2700.0,2655.0,40.0,2700.0,2635.0,70.0,2505.0,2110.0,395.0,370.0,2485.0,490.0,1050.0,545.0,175.0,225.0
3580, Stratford-Bruce Peninsula,3542,"Grey, County (CTY)",3542045,"The Blue Mountains, Town (T)",9390.0,7396.0,33.0,284.65,9390.0,925.0,5250.0,325.0,365.0,3215.0,52.3,58.8,4350.0,4330.0,15.0,4350.0,4295.0,55.0,4255.0,3375.0,880.0,770.0,2295.0,915.0,700.0,320.0,80.0,265.0
3580, Stratford-Bruce Peninsula,3542,"Grey, County (CTY)",3542047,"Meaford, Municipality (MU)",11485.0,5828.0,19.5,587.57,11485.0,1515.0,6370.0,455.0,480.0,3600.0,48.8,54.4,5035.0,5000.0,35.0,5035.0,4920.0,115.0,4820.0,3910.0,910.0,830.0,3620.0,1395.0,1120.0,725.0,165.0,215.0
3580, Stratford-Bruce Peninsula,3542,"Grey, County (CTY)",3542053,"Georgian Bluffs, Township (TP)",11100.0,5269.0,18.5,599.96,11100.0,1580.0,6600.0,560.0,495.0,2920.0,46.5,51.2,4495.0,4480.0,10.0,4495.0,4425.0,70.0,4315.0,3835.0,480.0,435.0,4060.0,1310.0,1795.0,420.0,205.0,325.0
3580, Stratford-Bruce Peninsula,3542,"Grey, County (CTY)",3542059,"Owen Sound, City (CY)",21612.0,10406.0,892.6,24.21,21615.0,3085.0,12660.0,1055.0,1090.0,5870.0,46.3,48.0,9895.0,9855.0,45.0,9895.0,9545.0,345.0,9865.0,7475.0,2395.0,2235.0,7625.0,4645.0,1500.0,785.0,250.0,455.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543003,"Adjala-Tosorontio, Township (TP)",10989.0,3995.0,29.6,371.53,10990.0,1695.0,7375.0,640.0,665.0,1915.0,42.9,46.4,3835.0,3810.0,30.0,3835.0,3705.0,135.0,3740.0,3085.0,655.0,555.0,4475.0,780.0,1280.0,855.0,660.0,900.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543005,"Clearview, Township (TP)",14814.0,6296.0,26.6,556.37,14815.0,2365.0,9515.0,790.0,860.0,2935.0,43.0,44.8,5570.0,5545.0,20.0,5570.0,5390.0,180.0,5385.0,4395.0,995.0,910.0,5965.0,1775.0,1745.0,1210.0,460.0,775.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543007,"New Tecumseth, Town (T)",43948.0,16249.0,160.5,273.87,43945.0,8395.0,27670.0,2315.0,2115.0,7880.0,40.6,39.6,15850.0,15610.0,245.0,15850.0,15270.0,585.0,15750.0,12185.0,3565.0,3325.0,16605.0,4560.0,2845.0,3105.0,2575.0,3515.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543009,"Springwater, Township (TP)",21701.0,7845.0,40.5,535.85,21700.0,3905.0,14150.0,1480.0,1160.0,3645.0,41.2,43.2,7515.0,7485.0,30.0,7515.0,7340.0,170.0,7340.0,6150.0,1195.0,1060.0,8315.0,1910.0,3035.0,1705.0,600.0,1065.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543014,"Bradford West Gwillimbury, Town (T)",42880.0,13907.0,213.7,200.68,42880.0,9185.0,28155.0,2445.0,2205.0,5535.0,37.8,37.6,13415.0,13040.0,375.0,13415.0,12705.0,715.0,13335.0,9770.0,3565.0,3305.0,15940.0,3430.0,3325.0,4445.0,2290.0,2450.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543015,"Severn, Township (TP)",14576.0,7073.0,27.9,523.06,14575.0,2085.0,9075.0,725.0,690.0,3420.0,45.4,49.6,5805.0,5755.0,50.0,5805.0,5645.0,160.0,5705.0,4940.0,765.0,655.0,5355.0,1425.0,1755.0,1135.0,345.0,695.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543017,"Innisfil, Town (T)",43326.0,17528.0,165.1,262.39,43325.0,7550.0,28495.0,2500.0,2115.0,7275.0,41.3,42.0,15705.0,15525.0,180.0,15705.0,15125.0,585.0,15600.0,11820.0,3775.0,3425.0,16050.0,2755.0,4060.0,2785.0,2355.0,4095.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543019,"Ramara, Township (TP)",10377.0,6166.0,25.0,414.94,10375.0,1185.0,6310.0,485.0,465.0,2880.0,48.6,54.4,4410.0,4390.0,15.0,4410.0,4310.0,100.0,4310.0,3420.0,890.0,785.0,3495.0,695.0,1215.0,615.0,385.0,585.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543021,"Essa, Township (TP)",22970.0,8232.0,82.1,279.92,22970.0,4630.0,15615.0,1340.0,1215.0,2725.0,37.9,37.6,7950.0,7850.0,95.0,7950.0,7670.0,280.0,7810.0,6515.0,1300.0,1185.0,9320.0,2555.0,3255.0,1195.0,725.0,1590.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543023,"Oro-Medonte, Township (TP)",23017.0,9510.0,39.3,585.42,23020.0,3550.0,14535.0,1310.0,1115.0,4925.0,44.3,47.6,8635.0,8600.0,30.0,8635.0,8445.0,190.0,8440.0,7295.0,1145.0,995.0,8220.0,1555.0,3410.0,1605.0,545.0,1110.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543031,"Collingwood, Town (T)",24811.0,13216.0,748.3,33.15,24810.0,3300.0,14080.0,1160.0,1060.0,7435.0,47.9,50.8,11170.0,11110.0,65.0,11170.0,10870.0,300.0,11150.0,8195.0,2960.0,2630.0,7770.0,4250.0,1765.0,695.0,405.0,650.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543042,"Barrie, City (CY)",147829.0,57276.0,1493.1,99.01,147825.0,24745.0,99570.0,9090.0,10050.0,23515.0,40.2,39.2,55315.0,54695.0,620.0,55315.0,53025.0,2290.0,55155.0,40395.0,14760.0,13555.0,54965.0,19200.0,14775.0,7390.0,5580.0,8025.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543050,"Chippewas of Rama First Nation, Indian reserve (IRI)",998.0,408.0,89.5,11.15,1000.0,170.0,700.0,60.0,65.0,140.0,39.5,38.0,375.0,365.0,10.0,375.0,350.0,25.0,0.0,0.0,0.0,0.0,305.0,190.0,60.0,25.0,15.0,20.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543052,"Orillia, City (CY)",33411.0,15428.0,1171.1,28.53,33410.0,4645.0,20095.0,1605.0,1690.0,8670.0,45.8,46.8,14425.0,14340.0,85.0,14425.0,13925.0,500.0,14370.0,10535.0,3835.0,3535.0,10885.0,5615.0,2215.0,1520.0,590.0,945.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543064,"Wasaga Beach, Town (T)",24862.0,13768.0,433.0,57.42,24860.0,2905.0,13340.0,985.0,920.0,8615.0,50.4,56.4,10810.0,10770.0,40.0,10810.0,10525.0,285.0,10780.0,8620.0,2155.0,1965.0,6960.0,1895.0,1980.0,1450.0,765.0,880.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543068,"Tiny, Township (TP)",12966.0,9699.0,38.7,335.05,12965.0,1550.0,7650.0,535.0,510.0,3770.0,48.9,55.2,5435.0,5410.0,20.0,5435.0,5320.0,120.0,5365.0,4515.0,855.0,730.0,4275.0,1120.0,1755.0,545.0,340.0,505.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543069,"Christian Island 30, Indian reserve (IRI)",679.0,524.0,13.1,51.91,680.0,160.0,460.0,55.0,70.0,60.0,34.8,33.6,220.0,215.0,0.0,220.0,190.0,30.0,0.0,0.0,0.0,0.0,235.0,205.0,20.0,10.0,10.0,0.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543070,"Christian Island 30A, Indian reserve (IRI)",30.0,14.0,424.3,0.07,,,,,,,,,,,,,,,,,,,,,,,,
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543071,"Tay, Township (TP)",11091.0,5301.0,80.5,137.86,11090.0,1550.0,6940.0,465.0,430.0,2605.0,45.6,49.2,4535.0,4510.0,20.0,4535.0,4395.0,145.0,4500.0,3695.0,800.0,755.0,3995.0,1165.0,1270.0,820.0,285.0,450.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543072,"Penetanguishene, Town (T)",10077.0,4357.0,396.4,25.42,10075.0,1105.0,5995.0,440.0,490.0,2975.0,48.8,52.0,3975.0,3960.0,10.0,3975.0,3880.0,100.0,3960.0,3130.0,835.0,785.0,2985.0,1695.0,680.0,160.0,260.0,200.0
3540, Kitchener-Waterloo-Barrie,3543,"Simcoe, County (CTY)",3543074,"Midland, Town (T)",17817.0,8295.0,504.3,35.33,17820.0,2375.0,10460.0,810.0,810.0,4980.0,47.1,50.0,7845.0,7780.0,70.0,7845.0,7635.0,215.0,7825.0,6015.0,1815.0,1665.0,5795.0,3400.0,955.0,490.0,435.0,510.0
3520, Muskoka-Kawarthas,3544,"Muskoka, District municipality (DM)",3544002,"Gravenhurst, Town (T)",13157.0,8271.0,26.9,489.11,13155.0,1505.0,7770.0,490.0,535.0,3880.0,49.1,53.6,5495.0,5455.0,35.0,5495.0,5320.0,175.0,5470.0,4360.0,1110.0,980.0,4300.0,1490.0,1355.0,780.0,305.0,380.0
3520, Muskoka-Kawarthas,3544,"Muskoka, District municipality (DM)",3544018,"Bracebridge, Town (T)",17305.0,9053.0,28.1,615.2,17305.0,2310.0,10145.0,805.0,770.0,4850.0,47.5,51.2,7235.0,7205.0,30.0,7235.0,7050.0,185.0,7190.0,5715.0,1475.0,1360.0,6130.0,2700.0,1650.0,1005.0,355.0,415.0
3520, Muskoka-Kawarthas,3544,"Muskoka, District municipality (DM)",3544027,"Lake of Bays, Township (TP)",3759.0,4324.0,5.6,667.43,3760.0,355.0,2115.0,125.0,135.0,1295.0,52.2,58.4,1760.0,1750.0,10.0,1760.0,1735.0,25.0,1750.0,1455.0,300.0,265.0,1260.0,295.0,445.0,315.0,100.0,95.0
3520, Muskoka-Kawarthas,3544,"Muskoka, District municipality (DM)",3544042,"Huntsville, Town (T)",21147.0,11214.0,30.0,705.18,21145.0,2865.0,13020.0,1035.0,955.0,5255.0,46.3,49.6,8820.0,8755.0,60.0,8820.0,8585.0,230.0,8760.0,7120.0,1640.0,1495.0,7615.0,3190.0,2490.0,1090.0,360.0,485.0
3520, Muskoka-Kawarthas,3544,"Muskoka, District municipality (DM)",3544053,"Muskoka Lakes, Township (TP)",7652.0,9443.0,9.9,774.46,7650.0,780.0,4465.0,265.0,330.0,2410.0,50.6,57.2,3530.0,3495.0,35.0,3530.0,3435.0,90.0,3495.0,2855.0,640.0,535.0,2660.0,715.0,880.0,660.0,180.0,220.0
3520, Muskoka-Kawarthas,3544,"Muskoka, District municipality (DM)",3544065,"Georgian Bay, Township (TP)",3441.0,5175.0,6.6,525.29,3440.0,305.0,2000.0,95.0,135.0,1140.0,52.4,58.4,1660.0,1655.0,0.0,1660.0,1610.0,50.0,1645.0,1345.0,300.0,250.0,1045.0,245.0,260.0,260.0,150.0,135.0
3520, Muskoka-Kawarthas,3544,"Muskoka, District municipality (DM)",3544071,"Wahta Mohawk Territory, Indian reserve (IRI)",,,,59.66,,,,,,,,,,,,,,,,,,,,,,,,
3520, Muskoka-Kawarthas,3544,"Muskoka, District municipality (DM)",3544073,"Moose Point 79, Indian reserve (IRI)",213.0,80.0,67.9,3.14,210.0,55.0,130.0,20.0,15.0,25.0,34.2,33.2,75.0,75.0,10.0,75.0,65.0,15.0,,,,,45.0,40.0,0.0,0.0,10.0,0.0
3520, Muskoka-Kawarthas,3546,"Haliburton, County (CTY)",3546005,"Highlands East, Municipality (MU)",3830.0,4430.0,5.6,688.18,3830.0,330.0,2225.0,140.0,115.0,1275.0,52.7,58.8,1875.0,1860.0,15.0,1875.0,1820.0,50.0,1850.0,1510.0,340.0,300.0,895.0,180.0,390.0,180.0,60.0,90.0
3520, Muskoka-Kawarthas,3546,"Haliburton, County (CTY)",3546015,"Minden Hills, Township (TP)",6971.0,6019.0,8.2,847.37,6975.0,730.0,3820.0,230.0,215.0,2420.0,52.0,58.8,3230.0,3195.0,35.0,3230.0,3145.0,80.0,3195.0,2730.0,465.0,450.0,2150.0,705.0,865.0,310.0,50.0,225.0
3520, Muskoka-Kawarthas,3546,"Haliburton, County (CTY)",3546018,"Algonquin Highlands, Township (TP)",2588.0,3325.0,2.6,999.69,2585.0,200.0,1400.0,50.0,75.0,990.0,55.0,60.4,1270.0,1270.0,0.0,1270.0,1255.0,15.0,1270.0,1070.0,195.0,170.0,695.0,205.0,260.0,140.0,15.0,75.0
3520, Muskoka-Kawarthas,3546,"Haliburton, County (CTY)",3546024,"Dysart et al, Municipality (MU)",7182.0,7298.0,4.9,1474.22,7180.0,655.0,3960.0,265.0,275.0,2565.0,52.7,59.2,3345.0,3320.0,20.0,3345.0,3290.0,50.0,3330.0,2780.0,550.0,485.0,2260.0,1060.0,630.0,285.0,85.0,195.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547002,"Arnprior, Town (T)",9629.0,4458.0,738.5,13.04,9630.0,1515.0,5500.0,415.0,365.0,2615.0,46.0,48.0,4305.0,4295.0,15.0,4305.0,4195.0,110.0,4290.0,3465.0,820.0,790.0,3125.0,1210.0,485.0,705.0,470.0,250.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547003,"McNab/Braeside, Township (TP)",7591.0,3235.0,29.7,255.28,7590.0,1135.0,4790.0,395.0,345.0,1670.0,44.5,48.0,3035.0,3035.0,0.0,3035.0,2940.0,95.0,2975.0,2655.0,320.0,285.0,3075.0,845.0,790.0,640.0,435.0,370.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547008,"Greater Madawaska, Township (TP)",2864.0,2251.0,2.8,1018.15,2860.0,265.0,1665.0,100.0,100.0,930.0,52.2,58.8,1345.0,1335.0,0.0,1345.0,1310.0,35.0,1335.0,1115.0,220.0,190.0,860.0,170.0,200.0,200.0,90.0,205.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547020,"Brudenell, Lyndoch and Raglan, Township (TP)",1552.0,998.0,2.2,701.29,1550.0,175.0,920.0,85.0,55.0,460.0,49.8,55.6,690.0,680.0,10.0,690.0,650.0,35.0,655.0,590.0,65.0,65.0,440.0,120.0,100.0,105.0,30.0,80.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547030,"Madawaska Valley, Township (TP)",3927.0,2541.0,5.9,665.83,3930.0,415.0,2125.0,170.0,170.0,1390.0,52.0,58.4,1715.0,1700.0,10.0,1715.0,1690.0,25.0,1695.0,1430.0,265.0,260.0,1185.0,465.0,425.0,120.0,50.0,120.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547033,"Killaloe, Hagarty and Richards, Township (TP)",2410.0,1559.0,6.2,391.6,2410.0,310.0,1375.0,130.0,115.0,725.0,48.4,54.0,1105.0,1095.0,10.0,1105.0,1090.0,20.0,1080.0,955.0,125.0,115.0,770.0,210.0,215.0,155.0,110.0,85.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547035,"Bonnechere Valley, Township (TP)",3898.0,2320.0,6.6,588.36,3895.0,510.0,2210.0,200.0,160.0,1180.0,48.5,54.4,1735.0,1725.0,15.0,1735.0,1695.0,45.0,1680.0,1410.0,265.0,260.0,1250.0,295.0,265.0,375.0,125.0,185.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547037,"Pikwakanagan (Golden Lake 39), Indian reserve (IRI)",490.0,191.0,66.4,7.38,490.0,110.0,305.0,30.0,30.0,75.0,38.6,38.4,180.0,180.0,0.0,180.0,170.0,15.0,0.0,0.0,0.0,0.0,140.0,80.0,25.0,20.0,0.0,10.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547043,"Admaston/Bromley, Township (TP)",2995.0,1305.0,5.8,519.59,2995.0,550.0,1845.0,185.0,155.0,595.0,42.3,45.2,1135.0,1125.0,15.0,1135.0,1105.0,30.0,1000.0,925.0,75.0,60.0,1175.0,405.0,380.0,205.0,65.0,125.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547046,"Horton, Township (TP)",3182.0,1486.0,20.1,158.02,3180.0,465.0,1990.0,180.0,145.0,725.0,45.2,48.8,1290.0,1285.0,0.0,1290.0,1280.0,10.0,1260.0,1105.0,155.0,145.0,1295.0,545.0,390.0,110.0,105.0,145.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547048,"Renfrew, Town (T)",8190.0,4117.0,639.3,12.81,8190.0,995.0,4570.0,380.0,360.0,2630.0,49.4,54.0,3955.0,3940.0,10.0,3955.0,3850.0,100.0,3950.0,3175.0,780.0,750.0,2630.0,1490.0,450.0,250.0,165.0,270.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547056,"Whitewater Region, Township (TP)",7225.0,3470.0,13.5,535.48,7225.0,1240.0,4305.0,370.0,295.0,1685.0,44.4,47.6,2910.0,2880.0,25.0,2910.0,2835.0,75.0,2720.0,2360.0,360.0,350.0,2650.0,600.0,1000.0,605.0,215.0,225.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547064,"Pembroke, City (CY)",14364.0,6888.0,1002.8,14.32,14365.0,2025.0,8525.0,665.0,795.0,3815.0,45.9,46.4,6540.0,6505.0,40.0,6540.0,6320.0,220.0,6530.0,5075.0,1450.0,1360.0,4660.0,2570.0,1245.0,500.0,190.0,160.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547070,"North Algona Wilberforce, Township (TP)",3111.0,1757.0,8.4,369.23,3110.0,440.0,1885.0,140.0,130.0,785.0,46.7,52.0,1295.0,1295.0,0.0,1295.0,1280.0,20.0,1230.0,1090.0,145.0,145.0,1100.0,215.0,350.0,320.0,115.0,105.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547075,"Laurentian Valley, Township (TP)",9450.0,3877.0,17.5,539.08,9450.0,1545.0,5955.0,525.0,460.0,1950.0,43.3,45.6,3715.0,3700.0,10.0,3715.0,3650.0,70.0,3630.0,3285.0,340.0,330.0,3660.0,1440.0,1400.0,445.0,230.0,145.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547076,"Petawawa, Town (T)",18160.0,7174.0,110.3,164.7,18160.0,3955.0,12485.0,915.0,1365.0,1715.0,34.1,32.0,6760.0,6725.0,35.0,6760.0,6630.0,135.0,6745.0,6170.0,575.0,550.0,7265.0,4040.0,2475.0,545.0,75.0,125.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547090,"Laurentian Hills, Town (T)",2885.0,1393.0,4.5,634.31,2885.0,515.0,1830.0,110.0,135.0,545.0,42.1,42.0,1250.0,1235.0,15.0,1250.0,1235.0,15.0,1250.0,1115.0,140.0,140.0,1085.0,370.0,490.0,150.0,45.0,35.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547096,"Deep River, Town (T)",4175.0,1981.0,83.0,50.27,4175.0,675.0,2405.0,205.0,170.0,1100.0,45.6,47.6,1865.0,1860.0,0.0,1865.0,1850.0,15.0,1855.0,1670.0,185.0,165.0,1205.0,455.0,455.0,215.0,45.0,40.0
3515, Kingston-Pembroke,3547,"Renfrew, County (CTY)",3547098,"Head, Clara and Maria, Township (TP)",267.0,133.0,0.4,719.2,270.0,20.0,140.0,10.0,5.0,105.0,54.6,60.0,115.0,115.0,0.0,115.0,110.0,0.0,,,,,40.0,15.0,10.0,0.0,0.0,10.0
3590, Northeast,3548,"Nipissing, District (DIS)",3548001,"South Algonquin, Township (TP)",1055.0,894.0,1.2,867.73,1055.0,75.0,615.0,30.0,30.0,365.0,54.1,59.6,525.0,525.0,0.0,525.0,525.0,10.0,530.0,455.0,70.0,70.0,315.0,150.0,80.0,35.0,35.0,20.0
3590, Northeast,3548,"Nipissing, District (DIS)",3548013,"Papineau-Cameron, Township (TP)",982.0,495.0,1.7,564.23,980.0,135.0,605.0,50.0,30.0,245.0,47.2,52.4,425.0,425.0,0.0,425.0,425.0,0.0,420.0,375.0,45.0,35.0,350.0,175.0,50.0,15.0,70.0,40.0
3590, Northeast,3548,"Nipissing, District (DIS)",3548019,"Mattawan, Township (TP)",153.0,102.0,0.8,200.12,155.0,20.0,85.0,10.0,5.0,45.0,47.6,53.2,70.0,70.0,0.0,70.0,70.0,0.0,,,,,30.0,10.0,10.0,0.0,0.0,10.0
3590, Northeast,3548,"Nipissing, District (DIS)",3548021,"Mattawa, Town (T)",1881.0,929.0,513.1,3.67,1880.0,260.0,1095.0,65.0,60.0,530.0,48.5,53.6,855.0,850.0,0.0,855.0,830.0,25.0,855.0,670.0,185.0,180.0,545.0,390.0,50.0,20.0,45.0,25.0
3590, Northeast,3548,"Nipissing, District (DIS)",3548022,"Calvin, Municipality (MU)",557.0,263.0,4.0,140.13,555.0,90.0,350.0,25.0,25.0,115.0,44.7,50.0,225.0,225.0,0.0,225.0,225.0,0.0,215.0,185.0,35.0,25.0,180.0,30.0,60.0,50.0,35.0,10.0
3590, Northeast,3548,"Nipissing, District (DIS)",3548027,"Bonfield, Township (TP)",2146.0,1080.0,10.4,206.22,2145.0,330.0,1390.0,95.0,90.0,435.0,44.2,48.0,890.0,885.0,10.0,890.0,855.0,30.0,880.0,760.0,115.0,105.0,755.0,75.0,305.0,315.0,35.0,30.0
3590, Northeast,3548,"Nipissing, District (DIS)",3548031,"Chisholm, Township (TP)",1312.0,614.0,6.4,205.77,1315.0,250.0,800.0,70.0,35.0,265.0,42.6,44.8,510.0,505.0,0.0,510.0,490.0,15.0,500.0,420.0,85.0,70.0,445.0,65.0,130.0,190.0,50.0,15.0
3590, Northeast,3548,"Nipissing, District (DIS)",3548034,"East Ferris, Municipality (MU)",4946.0,2172.0,32.6,151.94,4945.0,775.0,3145.0,260.0,190.0,1030.0,44.6,48.0,1890.0,1890.0,0.0,1890.0,1875.0,20.0,1880.0,1625.0,255.0,235.0,1815.0,385.0,1000.0,330.0,50.0,60.0
3590, Northeast,3548,"Nipissing, District (DIS)",3548044,"North Bay, City (CY)",52662.0,25077.0,166.9,315.53,52660.0,7600.0,33630.0,2790.0,3425.0,11430.0,43.6,44.0,23470.0,23335.0,130.0,23470.0,22755.0,715.0,23405.0,18475.0,4925.0,4610.0,18170.0,10910.0,5315.0,1035.0,375.0,540.0
3590, Northeast,3548,"Nipissing, District (DIS)",3548055,"West Nipissing / Nipissing Ouest, Municipality (M)",14583.0,7252.0,7.5,1956.27,14580.0,2090.0,8645.0,680.0,650.0,3850.0,47.0,51.2,6415.0,6375.0,40.0,6415.0,6275.0,145.0,6290.0,5045.0,1250.0,1205.0,4470.0,2080.0,800.0,765.0,260.0,570.0
3590, Northeast,3548,"Nipissing, District (DIS)",3548069,"Temagami, Municipality (MU)",862.0,928.0,0.5,1878.12,860.0,60.0,485.0,25.0,25.0,315.0,55.2,61.2,430.0,430.0,0.0,430.0,420.0,15.0,435.0,365.0,65.0,50.0,240.0,100.0,35.0,60.0,30.0,20.0
3590, Northeast,3548,"Nipissing, District (DIS)",3548072,"Bear Island 1, Indian reserve (IRI)",244.0,103.0,84.7,2.88,245.0,75.0,125.0,20.0,15.0,40.0,31.6,26.6,85.0,75.0,0.0,85.0,75.0,15.0,,,,,50.0,40.0,10.0,0.0,0.0,0.0
3590, Northeast,3548,"Nipissing, District (DIS)",3548073,"Nipissing 10, Indian reserve (IRI)",1640.0,773.0,26.9,60.87,1640.0,270.0,1055.0,70.0,70.0,320.0,43.3,46.0,705.0,695.0,10.0,705.0,680.0,25.0,0.0,0.0,0.0,0.0,480.0,150.0,175.0,115.0,15.0,30.0
3590, Northeast,3548,"Nipissing, District (DIS)",3548091,"Nipissing, Unorganized, South Part, Unorganized (NO)",102.0,337.0,0.0,6711.51,100.0,10.0,50.0,5.0,0.0,40.0,55.2,60.0,30.0,30.0,0.0,30.0,30.0,0.0,,,,,20.0,10.0,10.0,0.0,0.0,0.0
