X,Y,FID,OGF_ID,MOH_PRO_ID,SERV_TYPE,SERV_DET,EN_NAME,FR_NAME,EN_ALT,FR_ALT,ADDRESS_1,ADDRESS_2,ADDR_DESCR,COMMUNITY,POSTALCODE,GEO_UPT_DT,EFF_DATE
-81.091334987,44.298319914,7952,172388575,1053,Long-Term Care Home,For-Profit,Parkview Manor Health Care Centre, , , ,98 3rd Street South,"Postal Office Box 298, East", ,Chesley,N0G1L0,20220428135931,20220426155115
-79.446215514,43.7709000030001,7977,172388758,2954,Long-Term Care Home,Non-Profit,Valleyview Residence, , , ,541 Finch Avenue West, , ,Toronto,M2R3Y3,20220428135916,20220426155139
-81.354121046,42.9688679710001,7982,172388521,2965,Long-Term Care Home,Non-Profit,McCormick Home, , , ,2022 Kains Road, , ,London,N6K0A8,20220428140056,20220426155108
-75.640593321,45.446720262,8010,172388539,2886,Long-Term Care Home,For-Profit,Montfort, , , ,705 Montreal Road, , ,Ottawa,K1K0M9,20220428140039,20220426155111
-81.880262162,42.4352985510001,8020,172388769,2765,Long-Term Care Home,For-Profit,Village on the Ridge, , , ,9 Myrtle Street, , ,Ridgetown,N0P2C0,20220428140057,20220426155141
-79.736027099,43.6847940740001,8025,172388747,963,Long-Term Care Home,For-Profit,Tullamore Care Community, , , ,133 Kennedy Road South, , ,Brampton,L6W3G3,20220428135946,20220426155138
-79.3466815789999,43.7324887010001,8027,172388212,3017,Long-Term Care Home,Non-Profit,Better Living at Thompson House, , , ,1 Overland Drive, , ,Toronto,M3C2C3,20220428140021,20220426155027
-78.284140959,43.9672334900001,8040,172388357,2925,Long-Term Care Home,For-Profit,Extendicare Port Hope, , , ,360 Croft Street, , ,Port Hope,L1A4K8,20220428140002,20220426155047
-79.290178468,43.814219618,8045,172388805,2801,Long-Term Care Home,Non-Profit,Yee Hong Centre - Scarborough McNicoll, , , ,2311 McNicoll Avenue, , ,Toronto,M1V5L3,20220428140057,20220426155145
-82.7188016979999,42.174226563,8054,172388295,2576,Long-Term Care Home,For-Profit,Country Village Homes - Woodslee, , , ,440 County Road 8,R.R. 2, ,South Woodslee,N0R1V0,20220428140021,20220426155038
-82.92388227,46.187442628,8072,172388558,2865,Long-Term Care Home,Non-Profit,North Shore Health Network - LTC Unit, , , ,525 Causley Street,Postal Office Box 970, ,Blind River,P0R1B0,20220428140115,20220426155113
-80.0184487509999,48.155738091,8114,172388347,2670,Long-Term Care Home,For-Profit,Extendicare Kirkland Lake, , , ,155 Government Road East, , ,Kirkland Lake,P2N3P4,20220428140114,20220426155045
-79.268591691,42.9995661740001,8118,172388628,3049,Long-Term Care Home,For-Profit,Royal Rose Place, , , ,635 Prince Charles Drive North, , ,Welland,L3C0C7,20220428140039,20220426155122
-80.920592864,43.571026998,8160,172388475,2996,Long-Term Care Home,Non-Profit,Knollcrest Lodge, , , ,50 William Street, , ,Milverton,N0K1M0,20220428140002,20220426155102
-80.255843317,43.156906657,8173,172388388,2570,Long-Term Care Home,For-Profit,Fox Ridge Care Community, , , ,389 West Street, , ,Brantford,N3R3V9,20220428140021,20220426155051
-81.15429139,44.121258681,8181,172388227,M507,Long-Term Care Home,Non-Profit,Brucelea Haven Long Term Care Home - Corporation of the County of Bruce, , , ,41 McGivern Street West,Postal Office Box 1600, ,Walkerton,N0G2V0,20220428135946,20220426155029
-78.7497019419999,44.343303135,8184,172388241,2701,Long-Term Care Home,For-Profit,Caressant Care Lindsay Nursing Home, , , ,240 Mary Street West, , ,Kawartha Lakes,K9V5K5,20220428135930,20220426155031
-81.202047996,42.946670075,8193,172388523,2643,Long-Term Care Home,For-Profit,Meadow Park (London), , , ,1210 Southdale Road East, , ,London,N6E1B4,20220428140002,20220426155109
-74.503915019,45.146257356,8209,172388487,2680,Long-Term Care Home,For-Profit,Lancaster Long Term Care Residence, , , ,105 Military Road North,Postal Office Box 429, ,Lancaster,K0C1N0,20220428140021,20220426155104
-78.914900772,42.9207938760001,8232,172388405,M528,Long-Term Care Home,Non-Profit,Gilmore Lodge, , , ,50 Gilmore Road, , ,Fort Erie,L2A2M1,20220428140114,20220426155053
-79.210125738,43.7637688120001,8262,172388360,2117,Long-Term Care Home,For-Profit,Extendicare Scarborough, , , ,3830 Lawrence Avenue East, , ,Toronto,M1G1R6,20220428135946,20220426155047
-79.8452401769999,44.1586425510001,8266,172388414,2588,Long-Term Care Home,For-Profit,Good Samaritan Nursing Home, , , ,481 Victoria Street East, , ,New Tecumseth,L9R1J8,20220428135931,20220426155054
-80.252270752,43.5580955280001,8276,172388697,M633,Long-Term Care Home,Non-Profit,The Elliott Long Term Care Residence, , , ,170 Metcalfe Street, , ,Guelph,N1E4Y3,20220428140003,20220426155131
-77.0375110749999,44.2011582860001,8290,172388393,934,Long-Term Care Home,For-Profit,Friendly Manor Nursing Home, , , ,9756 County Road,"Unit 2, Postal Office Box 305", ,Deseronto,K0K1X0,20220428140056,20220426155051
-80.333713358,43.3391481850001,8292,172388676,2863,Long-Term Care Home,For-Profit,Stirling Heights, , , ,200 Stirling Macgregor Drive, , ,Cambridge,N1S5B7,20220428140021,20220426155128
-78.5293257339999,45.0387893640001,8314,172388443,3030,Long-Term Care Home,Non-Profit,Highland Wood, , , ,7199 Gelert Road,Postal Office Box 115, ,Haliburton,K0M1S0,20220428135916,20220426155058
-79.5190229299999,43.6845375840001,8327,172388751,2809,Long-Term Care Home,Non-Profit,Ukrainian Canadian Care Centre, , , ,60 Richview Road, , ,Toronto,M9A5E4,20220428135931,20220426155138
-79.651785258,43.5248478500001,8356,172388275,2833,Long-Term Care Home,For-Profit,Chartwell Wenleigh Long Term Care Residence, , , ,2065 Leanne Boulevard, , ,Mississauga,L5K2L6,20220428140114,20220426155036
-80.309689552,43.3533966890001,8360,172388580,2606,Long-Term Care Home,For-Profit,peopleCare Hilltop Manor Cambridge, , , ,42 Elliott Street, , ,Cambridge,N1R2J2,20220428140039,20220426155116
-76.6967863739999,45.481293722,8383,172388422,2646,Long-Term Care Home,For-Profit,Groves Park Lodge, , , ,470 Raglan Street North, , ,Renfrew,K7V1P5,20220428135946,20220426155055
-79.2985948589999,43.681600894,8386,172388500,2589,Long-Term Care Home,For-Profit,Main Street Terrace, , , ,77 Main Street, , ,Toronto,M4E2V6,20220428135931,20220426155105
-80.166733227,43.581070536,8403,172388320,2777,Long-Term Care Home,For-Profit,Eden House Nursing Home, , , ,5016 Wellington County Road 29,R.R. 2, ,Guelph,N1H6H8,20220428140039,20220426155042
-79.571801684,44.100578254,8431,172388222,2905,Long-Term Care Home,For-Profit,Bradford Valley Care Community, , , ,2656 Line 6, , ,Bradford West Gwillimbury,L3Z2A1,20220428135930,20220426155028
-75.93144075,44.6345374090001,8440,172388510,M554,Long-Term Care Home,Non-Profit,Maple View Lodge, , , ,746 County Road,"Postal Office Box 100, 42 East", ,Athens,K0E1B0,20220428140002,20220426155107
-77.6773294069999,44.480714807,8459,172388243,2718,Long-Term Care Home,For-Profit,Caressant Care Marmora, , , ,58 Bursthall Street,Postal Office Box 429, ,Marmora,K0K2M0,20220428140002,20220426155031
-77.4061999909999,44.1470118610001,8475,172388784,2623,Long-Term Care Home,For-Profit,Westgate Lodge Nursing Home, , , ,37 Wilkie Street, , ,Belleville,K8P4E4,20220428140022,20220426155143
-79.345685074,43.6802331920001,8498,172388550,3003,Long-Term Care Home,Non-Profit,Nisbet Lodge, , , ,740 Pape Avenue, , ,Toronto,M4K3S7,20220428135916,20220426155112
-79.728890556,43.220027293,8507,172388286,2721,Long-Term Care Home,For-Profit,Clarion Nursing Home, , , ,337 Highway 8,Unit 8, ,Hamilton,L8G1E7,20220428135946,20220426155037
-75.610850912,45.4463874630001,8511,172388349,2665,Long-Term Care Home,For-Profit,Extendicare Laurier Manor, , , ,1715 Montréal Road, , ,Ottawa,K1J6N4,20220428135931,20220426155046
-81.5313084589999,43.598187072,8527,172388456,M541,Long-Term Care Home,MHFA,Huronview Home for the Aged, , , ,R. R. 5,"Lot 50, Concession 1, Municipality of Huron East", ,Clinton,N0M1L0,20220428135946,20220426155100
-80.502253927,43.5163930080001,8530,172388577,2952,Long-Term Care Home,Non-Profit,Parkwood Mennonite Home, , , ,726 New Hampshire Street, , ,Waterloo,N2K4M1,20220428135931,20220426155116
-87.104594848,48.780445458,8540,172388791,3040,Long-Term Care Home,Non-Profit,Wilkes Terrace, , , ,20 Cartier Road,Unit B, ,Terrace Bay,P0T2W0,20220428140003,20220426155143
-82.8828271579999,42.282132974,8552,172388364,2904,Long-Term Care Home,For-Profit,Extendicare Tecumseh, , , ,2475 St. Alphonse Street, , ,Tecumseh,N8N2X2,20220428135916,20220426155047
-79.496804116,43.6019484710001,8616,172388397,1133,Long-Term Care Home,For-Profit,Garden Court Nursing Home, , , ,1 Sand Beach Road, , ,Toronto,M8V2W2,20220428140002,20220426155052
-81.300309715,43.9006500360001,8637,172388223,2788,Long-Term Care Home,For-Profit,Braemar Retirement Centre, , , ,719 Josephine Street North,"R.R. 1, Postal Office Box 1060", ,Wingham,N0G2W0,20220428135930,20220426155028
-77.104769639,45.81484706,8646,172388513,2702,Long-Term Care Home,Non-Profit,Marianhill Nursing Home, , , ,600 Cecelia Street, , ,Pembroke,K8A7Z3,20220428140002,20220426155107
-84.77207399,48.000867896,8660,172388478,2875,Long-Term Care Home,Non-Profit,Lady Dunn Health Centre (Wawa), , , ,17 Government Road,Postal Office Box 179, ,Wawa,P0S1K0,20220428140021,20220426155103
-80.498082916,43.4098217900001,8678,172388728,2783,Long-Term Care Home,For-Profit,The Village of Winston Park, , , ,695 Block Line Road, , ,Kitchener,N2E3K1,20220428140115,20220426155135
-81.5138672689999,42.6670845100001,8685,172388219,M603,Long-Term Care Home,Non-Profit,Bobier Villa, , , ,1 Bobier Lane, , ,Dutton,N0L1J0,20220428135916,20220426155028
-80.517754122,43.406124488,8718,172388277,2880,Long-Term Care Home,For-Profit,Chartwell Westmount Long Term Care Residence, , , ,200 David Bergey Drive, , ,Kitchener,N2E3Y4,20220428140039,20220426155036
-79.254538157,43.8086476180001,8726,172388804,2934,Long-Term Care Home,Non-Profit,Yee Hong Centre - Scarborough Finch, , , ,60 Scottfield Drive, , ,Toronto,M1S5T7,20220428135946,20220426155145
-79.607087548,43.5731640610001,8728,172388233,2472,Long-Term Care Home,For-Profit,Camilla Care Community, , , ,2250 Hurontario Street, , ,Mississauga,L5B1M8,20220428140021,20220426155030
-81.296140033,43.0238295840001,8745,172388522,2964,Long-Term Care Home,For-Profit,McGarrell Place, , , ,355 McGarrell Drive, , ,London,N6G0B1,20220428140114,20220426155108
-76.552022721,44.250394016,8770,172388741,2790,Long-Term Care Home,For-Profit,Trillium Retirement and Care Community, , , ,800 Edgar Street, , ,Kingston,K7M8S4,20220428135931,20220426155137
-80.22825663,44.482076788,8788,172388288,2781,Long-Term Care Home,For-Profit,Collingwood Nursing Home, , , ,250 Campbell Street, , ,Collingwood,L9Y4J9,20220428140039,20220426155037
-84.30334805,46.5350547040001,8831,172388351,3043,Long-Term Care Home,For-Profit,Extendicare Maple View of Sault Ste. Marie, , , ,650 Northern Avenue, , ,Sault Ste. Marie,P6B6G3,20220428140039,20220426155046
-80.45483121,44.5594982900001,8855,172388332,2513,Long-Term Care Home,For-Profit,Errinrung Long Term Care Home, , , ,67 Bruce Street,Postal Office Box 69, ,Thornbury,N0H2P0,20220428140021,20220426155044
-79.884860609,43.261023993,8873,172388576,2700,Long-Term Care Home,For-Profit,Parkview Nursing Centre, , , ,545 King Street West, , ,Hamilton,L8P1C1,20220428140115,20220426155115
-79.250860998,43.1409385000001,8902,172388782,1500,Long-Term Care Home,For-Profit,West Park Health Centre, , , ,103 Pelham Road, , ,St. Catharines,L2S1S9,20220428135931,20220426155142
-79.2022111809999,45.336234582,8952,172388543,2840,Long-Term Care Home,For-Profit,Muskoka Landing, , , ,65 Rogers Cove Drive, , ,Huntsville,P1H2L9,20220428135946,20220426155111
-92.8324003,49.7831556730001,8955,172388598,M608,Long-Term Care Home,Non-Profit,Princess Court, , , ,Princess Street,Postal Office Box 725, ,Dryden,P8N2Z4,20220428135931,20220426155118
-79.4249364139999,43.844832517,9093,172388488,2907,Long-Term Care Home,For-Profit,Langstaff Square Care Community, , , ,170 Red Maple Road, , ,Richmond Hill,L4B4T8,20220428135916,20220426155104
-77.54845785,44.3022520820001,9112,172388677,2470,Long-Term Care Home,For-Profit,Stirling Manor Nursing Home, , , ,218 Edward Street,Postal Office Box 220, ,Stirling,K0K3E0,20220428135916,20220426155129
-78.288412259,43.9545520880001,9117,172388451,2639,Long-Term Care Home,For-Profit,Hope Street Terrace, , , ,20 Hope Street South, , ,Port Hope,L1A2M8,20220428140056,20220426155059
-79.867108908,43.3103040020001,9123,172388231,2774,Long-Term Care Home,Non-Profit,CAMA Woodlands Nursing Home, , , ,159 Panin Road, , ,Burlington,L7P5A6,20220428135946,20220426155030
-81.1614393679999,42.772671346,9126,172388244,2730,Long-Term Care Home,For-Profit,Caressant Care on Bonnie Place, , , ,15 Bonnie Place, , ,St. Thomas,N5R5T8,20220428135930,20220426155031
-80.6006866609999,44.611544892,9135,172388525,2612,Long-Term Care Home,For-Profit,Meaford Long Term Care - a peopleCare Community, , , ,135 William Street, , ,Meaford,N4L1T4,20220428140002,20220426155109
-79.848055894,43.225553388,9151,172388496,M552,Long-Term Care Home,Non-Profit,Macassa  Lodge, , , ,701 Upper Sherman Avenue, , ,Hamilton,L8V3M7,20220428140021,20220426155105
-79.8542853989999,43.258176894,9169,172388760,2806,Long-Term Care Home,For-Profit,Victoria Gardens Long Term Care, , , ,176 Victoria Avenue North, , ,Hamilton,L8L5G1,20220428140115,20220426155139
-80.563576554,43.60152062,9175,172388267,2471,Long-Term Care Home,For-Profit,Chartwell Elmira Long Term Care Residence, , , ,11 Herbert Street, , ,Elmira,N3B2B8,20220428135916,20220426155034
-79.357719805,46.078717898,9195,172388318,M517,Long-Term Care Home,Non-Profit,Eastholme Home for the Aged, , , ,62 Big Bend Avenue,Postal Office Box 400, ,Powassan,P0H1Z0,20220428140039,20220426155041
-80.1165015409999,43.9169908970001,9221,172388195,2715,Long-Term Care Home,For-Profit,Avalon Retirement Centre, , , ,355 Broadway Avenue, , ,Orangeville,L9W3Y3,20220428140114,20220426155025
-82.590168347,42.0431677460001,9225,172388491,3035,Long-Term Care Home,Non-Profit,Leamington Mennonite Home Long Term Care Residence, , , ,35 Pickwick Drive, , ,Leamington,N8H4T5,20220428140039,20220426155104
-79.56565604,43.629061172,9246,172388308,2794,Long-Term Care Home,Non-Profit,Dom Lipa, , , ,52 Neilson Drive, , ,Toronto,M9C1V7,20220428135946,20220426155040
-82.4132269409999,42.594193353,9250,172388371,2823,Long-Term Care Home,For-Profit,Fairfield Park, , , ,1934 Dufferin Avenue, , ,Wallaceburg,N8A4M2,20220428135931,20220426155048
-93.8224341439999,51.0132577410001,9273,172388562,M607,Long-Term Care Home,Non-Profit,Northwood Lodge, , , ,51 Highway 105,Postal Office Box 420, ,Red Lake,P0V2M0,20220428135946,20220426155114
-80.203982084,44.083113321,9277,172388641,2762,Long-Term Care Home,For-Profit,Shelburne Long Term Care Home, , , ,200 Robert Street, , ,Shelburne,L9V3S1,20220428135931,20220426155124
-79.63081944,47.4387808010001,9327,172388693,2698,Long-Term Care Home,For-Profit,Temiskaming Lodge, , , ,100 Bruce Street,Postal Office Box 1180, ,Temiskaming Shores,P0J1K0,20220428135916,20220426155131
-79.687482446,44.368616595,9332,172388461,2993,Long-Term Care Home,Non-Profit,IOOF Seniors Home, , , ,10 Brooks Street, , ,Barrie,L4N5L3,20220428140056,20220426155100
-75.286515789,45.2722829460001,9335,172388664,2691,Long-Term Care Home,For-Profit,St. Jacques Nursing Home, , , ,915 Notre Dame Street,Postal Office Box 870, ,Embrun,K0A1W0,20220428140003,20220426155127
-75.75066065,45.3536979410001,9349,172388363,2485,Long-Term Care Home,For-Profit,Extendicare Starwood, , , ,114 Starwood Road, , ,Ottawa,K2G3N5,20220428140056,20220426155047
-79.24789015,43.754668909,9351,172388622,2131,Long-Term Care Home,For-Profit,Rockcliffe Care Community, , , ,3015 Lawrence Avenue East, , ,Toronto,M1P2V7,20220428140021,20220426155121
-74.6869468689999,45.0031277240001,9384,172388745,2800,Long-Term Care Home,Non-Profit,Tsiionkwanonhsote, , , ,70 Kawehnoke Apartments Road, , ,Akwesasne,K6H5R7,20220428135931,20220426155138
-93.841373692,48.6313183500001,9471,172388330,2831,Long-Term Care Home,Non-Profit,EMO Health Centre, , , ,170 Front Street,Postal Office Box 390, ,Emo,P0W1E0,20220428140002,20220426155043
-79.7563287849999,43.447074931,9476,172388781,2870,Long-Term Care Home,For-Profit,West Oak Village, , , ,2370 Third Line, , ,Oakville,L6M4E2,20220428140057,20220426155142
-75.155074359,45.4360807800001,9484,172388236,1160,Long-Term Care Home,For-Profit,Caressant Care Bourget, , , ,2279 Laval Road,Postal Office Box 99, ,Clarence-Rockland,K0A1E0,20220428140021,20220426155030
-78.875149243,43.897368751,9520,172388355,2439,Long-Term Care Home,For-Profit,Extendicare Oshawa, , , ,82 Park Road North, , ,Oshawa,L1J4L1,20220428140039,20220426155046
-79.9163075179999,46.372218617,9541,172388731,7069,Long-Term Care Home,Non-Profit,The West Nipissing General Hospital, , , ,725 Coursol Road, , ,West Nipissing,P2B2Y6,20220428140003,20220426155136
-79.847093093,43.2114677860001,9556,172388416,2741,Long-Term Care Home,For-Profit,Grace Villa Nursing Home, , , ,45 Lockton Crescent, , ,Hamilton,L8V4V5,20220428140056,20220426155054
-75.636913717,45.403870054,9558,172388712,3025,Long-Term Care Home,Non-Profit,The Perley and Rideau Veterans' Health Centre, , , ,1750 Russell Road, , ,Ottawa,K1G5Z6,20220428140022,20220426155133
-80.8391737159999,43.3190752580001,9562,172388582,2614,Long-Term Care Home,For-Profit,peopleCare Tavistock, , , ,28 William Street North,Postal Office Box 460, ,Tavistock,N0B2R0,20220428135946,20220426155116
-82.6608305089999,46.3848933740001,9566,172388669,2877,Long-Term Care Home,Non-Profit,St. Joseph's Manor, , , ,70 Spine Road, , ,Elliot Lake,P5A1X2,20220428135931,20220426155127
-80.23531171,43.1455344560001,9611,172388668,2976,Long-Term Care Home,Non-Profit,St. Joseph's Lifecare Centre, , , ,99 Wayne Gretzky Parkway, , ,Brantford,N3S6T6,20220428140057,20220426155127
-74.7326490849999,45.0149356250001,9618,172388666,3012,Long-Term Care Home,Non-Profit,St. Joseph's Continuing Care Centre, , , ,14 York Street, , ,Cornwall,K6J5T2,20220428135946,20220426155127
-79.223967976,42.9905554750001,9637,172388390,3022,Long-Term Care Home,Non-Profit,Foyer Richelieu Welland, , , ,655 Tanguay Avenue, , ,Welland,L3B6A1,20220428140114,20220426155051
-83.014778495,42.2434046610001,9641,172388716,3046,Long-Term Care Home,For-Profit,The Village at St. Clair, , , ,1800 Talbot Road, , ,Windsor,N9H0E3,20220428140040,20220426155134
-81.260745323,43.0440602890001,9692,172388269,2919,Long-Term Care Home,For-Profit,Chartwell London Long Term Care Residence, , , ,2000 Blackwater Road, , ,London,N5X4K6,20220428140002,20220426155035
-80.314320708,42.8351571970001,9699,172388709,2621,Long-Term Care Home,Non-Profit,The Norfolk Hospital Nursing Home, , , ,365 West Street, , ,Simcoe,N3Y1T7,20220428140057,20220426155133
-79.257668903,43.1849633080001,9704,172388701,2909,Long-Term Care Home,For-Profit,The Henley House, , , ,20 Ernest Street, , ,St. Catharines,L2N7T2,20220428135946,20220426155132
-79.304962465,43.7205513010001,9723,172388429,2832,Long-Term Care Home,For-Profit,Harmony Hills Care Community, , , ,1800 O'Connor Drive, , ,Toronto,M4A1W7,20220428140114,20220426155056
-76.360381859,45.43865033,9745,172388700,2699,Long-Term Care Home,Non-Profit,The Grove Nursing Home, , , ,274 Ida Street North, , ,Arnprior,K7S0J2,20220428135916,20220426155132
-82.164819391,42.8844775160001,9750,172388484,M547,Long-Term Care Home,Non-Profit,Lambton Meadowview Villa, , , ,3958 Petrolia Line,R.R. 4, ,Petrolia,N0N1R0,20220428140056,20220426155103
-78.723692636,44.363824639,9799,172388345,2838,Long-Term Care Home,For-Profit,Extendicare Kawartha Lakes, , , ,125 Colborne Street East, , ,Kawartha Lakes,K9V6J2,20220428140002,20220426155045
-91.9187508809999,50.1059080850001,9803,172388792,2785,Long-Term Care Home,Non-Profit,"William A. ""Bill"" George Extended Care Facility", , , ,75 Fifth Avenue, , ,Sioux Lookout,P8T1K9,20220428140057,20220426155144
-80.632394107,42.8310928810001,9824,172388238,2826,Long-Term Care Home,For-Profit,Caressant Care Courtland, , , ,4850 Highway,"Unit 59, Postal Office Box 279", ,Courtland,N0J1E0,20220428135946,20220426155031
-79.412419996,43.6854499890001,9827,172388256,2591,Long-Term Care Home,For-Profit,Cedarvale Terrace, , , ,429 Walmer Road, , ,Toronto,M5P2X9,20220428135930,20220426155033
-79.367290394,44.914295603,9835,172388544,2819,Long-Term Care Home,For-Profit,Muskoka Shores Care Community, , , ,200 Kelly Drive, , ,Gravenhurst,P1P1P3,20220428140002,20220426155111
-79.11795045,43.0759657950001,9851,172388530,2948,Long-Term Care Home,For-Profit,Millennium Trail Manor, , , ,6861 Oakwood Drive, , ,Niagara Falls,L2E6S5,20220428140021,20220426155109
-79.515640945,43.864997916,9868,172388806,M605,Long-Term Care Home,Non-Profit,York Region Maple Health Centre, , , ,10424 Keele Street, , ,Vaughan,L6A2L1,20220428140115,20220426155145
-81.224200003,42.944099973,9874,172388303,M514,Long-Term Care Home,Non-Profit,Dearness Home for Senior Citizens, , , ,710 Southdale Road East, , ,London,N6E1R8,20220428135916,20220426155039
-78.872676446,43.9467238600001,9886,172388281,2885,Long-Term Care Home,For-Profit,Chartwell Wynfield Long Term Care Residence, , , ,451 Woodmount Drive, , ,Hampton,L1G8E3,20220428140021,20220426155036
-79.336847316,46.2484288260001,9903,172388549,920,Long-Term Care Home,For-Profit,Nipissing Manor Nursing Care Center, , , ,1202 Highway 94, , ,Corbeil,P0H1K0,20220428140115,20220426155112
-78.171950124,43.9836063980001,9918,172388338,2851,Long-Term Care Home,For-Profit,Extendicare Cobourg, , , ,130 New Densmore Road, , ,Cobourg,K9A5W2,20220428140021,20220426155044
-79.9135857159999,43.231015486,9936,172388609,2922,Long-Term Care Home,Non-Profit,Regina Gardens, , , ,536 Upper Paradise Road, , ,Hamilton,L9C5E3,20220428140115,20220426155120
-79.5265332389999,43.755999896,9987,172388552,2918,Long-Term Care Home,For-Profit,Norfinch Care Community, , , ,22 Norfinch Drive, , ,Toronto,M3N1X1,20220428135946,20220426155112
-79.360114987,43.773007507,9990,172388637,2744,Long-Term Care Home,Non-Profit,Seniors' Health Centre, , , ,2 Buchan Court, , ,Toronto,M2J5A3,20220428135931,20220426155123
-80.099845074,44.326781468,10007,172388298,2633,Long-Term Care Home,For-Profit,Creedan Valley Care Community, , , ,143 Mary Street, , ,Creemore,L0M1G0,20220428140002,20220426155039
-80.393568995,43.5364185170001,10013,172388749,2752,Long-Term Care Home,For-Profit,Twin Oaks of Maryhill, , , ,1360 Maryhill Road, , ,Maryhill,N0B2B0,20220428140057,20220426155138
-79.303201466,43.743995505,10018,172388732,3021,Long-Term Care Home,Non-Profit,The Wexford, , , ,1860 Lawrence Avenue East, , ,Toronto,M1R5B1,20220428135946,20220426155136
-91.5975430409999,48.754275937,10020,172388193,2756,Long-Term Care Home,Non-Profit,Atikokan General Hospital, , , ,120 Dorothy Street, , ,Atikokan,P0T1C0,20220428140021,20220426155024
-81.3683409939999,44.4888927330001,10039,172388651,2597,Long-Term Care Home,For-Profit,Southampton Care Centre, , , ,140 Grey Street, , ,Southampton,N0H2L0,20220428140115,20220426155125
-94.5053968999999,49.7654198370001,10078,172388788,2620,Long-Term Care Home,Non-Profit,Wiigwas Elder and Senior Care, , , ,237 Lakeview Drive,R.R. 1, ,Kenora,P9N4J7,20220428140040,20220426155143
-79.7768277709999,43.2214485910001,10083,172388191,2930,Long-Term Care Home,For-Profit,Arbour Creek Long-Term Care Centre, , , ,2717 King Street East, , ,Hamilton,L8G1J3,20220428140002,20220426155024
-81.189936441,43.4775555680001,10090,172388615,3007,Long-Term Care Home,Non-Profit,Ritz Lutheran Villa, , , ,4118 Road 164,"R.R. 5, Unit A", ,Mitchell,N0K1N0,20220428140057,20220426155121
-79.510016129,43.7010503880001,10098,172388786,2874,Long-Term Care Home,For-Profit,Weston Terrace Care Community, , , ,2005 Lawrence Avenue West, , ,Toronto,M9N3V4,20220428140003,20220426155143
-79.044465795,43.87711054,10116,172388793,2871,Long-Term Care Home,For-Profit,Winbourne Park, , , ,1020 Westney Road North, , ,Ajax,L1T4K6,20220428140022,20220426155144
-75.5047441579999,45.2218248290001,10139,172388570,2747,Long-Term Care Home,Non-Profit,Osgoode Care Centre, , , ,7650 Snake Island Road, , ,Ottawa,K0A2P0,20220428135916,20220426155115
-82.977121083,42.2412938620001,10166,172388361,2842,Long-Term Care Home,For-Profit,Extendicare Southwood Lakes, , , ,1255 North Talbot Road, , ,Windsor,N9G3A4,20220428140039,20220426155047
-83.074076119,42.3080392690001,10187,172388282,2712,Long-Term Care Home,For-Profit,Chateau Park Long Term Care Home, , , ,2990 Riverside Drive West,Unit B, ,Windsor,N9C1A2,20220428140114,20220426155036
-79.876970607,43.261142593,10191,172388601,2853,Long-Term Care Home,Non-Profit,Queen's Garden, , , ,80 Queen Street North, , ,Hamilton,L8R3P6,20220428140039,20220426155119
-80.3431423659999,43.398547895,10230,172388377,2992,Long-Term Care Home,Non-Profit,Fairview Mennonite Home, , , ,515 Langs Drive, , ,Cambridge,N3H5E4,20220428135916,20220426155049
-82.363581863,42.998476227,10254,172388742,2217,Long-Term Care Home,For-Profit,Trillium Villa Nursing Home, , , ,1221 Michigan Avenue, , ,Sarnia,N7S3Y3,20220428135931,20220426155137
-77.4124939929999,44.147503961,10289,172388432,M538,Long-Term Care Home,Non-Profit,Hastings Manor Home for the Aged, , , ,476 Dundas Street West,Postal Office Box 458, ,Belleville,K8N5B2,20220428135946,20220426155057
-78.922716474,42.9104456740001,10292,172388508,2891,Long-Term Care Home,For-Profit,Maple Park Lodge, , , ,6 Hagey Avenue, , ,Fort Erie,L2A5M5,20220428135931,20220426155107
-79.218449589,43.159569505,10303,172388746,2711,Long-Term Care Home,For-Profit,Tufford Nursing Home, , , ,312 Queenston Street, , ,St. Catharines,L2P2X4,20220428140003,20220426155138
-79.855494904,43.305425402,10318,172388426,2846,Long-Term Care Home,For-Profit,Hampton Terrace Care Centre, , , ,75 Plains Road West, , ,Burlington,L7T1E8,20220428140056,20220426155056
-78.892223647,43.8858277480001,10320,172388735,2534,Long-Term Care Home,For-Profit,Thorntonview, , , ,186 Thornton Road South, , ,Oshawa,L1J5Y2,20220428140022,20220426155136
-81.007635185,46.475106177,10335,172388369,2604,Long-Term Care Home,For-Profit,Extendicare York, , , ,333 York Street, , ,Greater Sudbury,P3E5J3,20220428140021,20220426155048
-79.895174013,43.264212393,10353,172388640,2775,Long-Term Care Home,Non-Profit,Shalom Village Nursing Home, , , ,70 Macklin Street North, , ,Hamilton,L8S3S1,20220428140115,20220426155124
-94.568013321,48.717453703,10364,172388604,2820,Long-Term Care Home,Non-Profit,Rainy River Health Centre, , , ,114 Fourth Street,Postal Office Box 236, ,Rainy River,P0W1L0,20220428140056,20220426155119
-78.282073198,44.42449057,10385,172388348,2843,Long-Term Care Home,For-Profit,Extendicare Lakefield, , , ,19 Fraser Street, , ,Lakefield,K0L2H0,20220428140114,20220426155045
-80.3102874579999,43.4253161020001,10389,172388630,3014,Long-Term Care Home,Non-Profit,Saint Luke's Place, , , ,1624 Franklin Boulevard, , ,Cambridge,N3C3P4,20220428140039,20220426155122
